"Row.Id","ID","Mating","RIX_ID","Cohort","Sex","Virus","Date_Infected","Timepoint","D0","D7","D7pct","is.baric","uniqueid","dam","sire","ccdam","ccsire","ccrix"
2579,"8024x8049_0108","8024x8049",108,"8_14viii",FALSE,"flu","2014-08-18",15,19.1,17.9,93.717277486911,0,"8024x8049_108_8_14viii",8024,8049,"CC016","CC038","CC016xCC038"
2576,"8024x8049_0109","8024x8049",109,"8_14viii",FALSE,"flu","2014-08-18",10,20.25,18,88.8888888888889,0,"8024x8049_109_8_14viii",8024,8049,"CC016","CC038","CC016xCC038"
2591,"8024x8049_0126","8024x8049",126,"8_14viii",FALSE,"flu","2014-08-18",45,16.65,15.35,92.1921921921922,0,"8024x8049_126_8_14viii",8024,8049,"CC016","CC038","CC016xCC038"
2592,"8024x8049_0127","8024x8049",127,"8_14viii",FALSE,"flu","2014-08-18",45,16.8,15.35,91.3690476190476,0,"8024x8049_127_8_14viii",8024,8049,"CC016","CC038","CC016xCC038"
2593,"8024x8049_0128","8024x8049",128,"8_14viii",FALSE,"flu","2014-08-18",45,17.35,17.6,101.440922190202,0,"8024x8049_128_8_14viii",8024,8049,"CC016","CC038","CC016xCC038"
2594,"8024x8049_0129","8024x8049",129,"8_14viii",FALSE,"flu","2014-08-18",45,17.55,16.05,91.4529914529915,0,"8024x8049_129_8_14viii",8024,8049,"CC016","CC038","CC016xCC038"
999,"8026x5080_0001","8026x5080",1,"2_14ii",FALSE,"flu","2014-02-19",10,21.05,20.35,96.6745843230404,0,"8026x5080_1_2_14ii",8026,5080,"CC026","CC034","CC026xCC034"
1000,"8026x5080_0002","8026x5080",2,"2_14ii",FALSE,"flu","2014-02-19",10,17.3,15.7,90.7514450867052,0,"8026x5080_2_2_14ii",8026,5080,"CC026","CC034","CC026xCC034"
158,"8026x5080_0007","8026x5080",7,"1_14i",FALSE,"flu","2014-01-20",7,20.26,19.1,94.2744323790721,0,"8026x5080_7_1_14i",8026,5080,"CC026","CC034","CC026xCC034"
159,"8026x5080_0010","8026x5080",10,"1_14i",FALSE,"flu","2014-01-20",7,20.8,18.05,86.7788461538461,0,"8026x5080_10_1_14i",8026,5080,"CC026","CC034","CC026xCC034"
160,"8026x5080_0011","8026x5080",11,"1_14i",FALSE,"flu","2014-01-20",7,20.64,17.95,86.9670542635659,0,"8026x5080_11_1_14i",8026,5080,"CC026","CC034","CC026xCC034"
1001,"8026x5080_0019","8026x5080",19,"2_14ii",FALSE,"flu","2014-02-19",10,18.05,17.2,95.2908587257618,0,"8026x5080_19_2_14ii",8026,5080,"CC026","CC034","CC026xCC034"
1002,"8026x5080_0020","8026x5080",20,"2_14ii",FALSE,"flu","2014-02-19",10,18.5,16.6,89.7297297297297,0,"8026x5080_20_2_14ii",8026,5080,"CC026","CC034","CC026xCC034"
154,"8026x5080_0028","8026x5080",28,"1_14i",FALSE,"flu","2014-01-20",45,18.45,16,86.7208672086721,0,"8026x5080_28_1_14i",8026,5080,"CC026","CC034","CC026xCC034"
155,"8026x5080_0029","8026x5080",29,"1_14i",FALSE,"flu","2014-01-20",45,16.88,15.52,91.9431279620853,0,"8026x5080_29_1_14i",8026,5080,"CC026","CC034","CC026xCC034"
156,"8026x5080_0033","8026x5080",33,"1_14i",FALSE,"flu","2014-01-20",45,19.65,17.1,87.0229007633588,0,"8026x5080_33_1_14i",8026,5080,"CC026","CC034","CC026xCC034"
157,"8026x5080_0034","8026x5080",34,"1_14i",FALSE,"flu","2014-01-20",45,20.04,17.95,89.5708582834331,0,"8026x5080_34_1_14i",8026,5080,"CC026","CC034","CC026xCC034"
1003,"8026x5080_0049","8026x5080",49,"2_14ii",FALSE,"flu","2014-02-19",15,17.8,15.85,89.0449438202247,0,"8026x5080_49_2_14ii",8026,5080,"CC026","CC034","CC026xCC034"
1004,"8026x5080_0052","8026x5080",52,"2_14ii",FALSE,"flu","2014-02-19",15,19.9,19,95.4773869346734,0,"8026x5080_52_2_14ii",8026,5080,"CC026","CC034","CC026xCC034"
1005,"8026x5080_0053","8026x5080",53,"2_14ii",FALSE,"flu","2014-02-19",15,19.5,17.3,88.7179487179487,0,"8026x5080_53_2_14ii",8026,5080,"CC026","CC034","CC026xCC034"
3079,"8026x5080_0095","8026x5080",95,"4_14iv",FALSE,"flu","2014-04-07",29,21.3,18.9,88.7323943661972,1,"8026x5080_95_4_14iv",8026,5080,"CC026","CC034","CC026xCC034"
3080,"8026x5080_0105","8026x5080",105,"4_14iv",FALSE,"flu","2014-04-07",29,18.7,15.6,83.4224598930481,1,"8026x5080_105_4_14iv",8026,5080,"CC026","CC034","CC026xCC034"
3081,"8026x5080_0106","8026x5080",106,"4_14iv",FALSE,"flu","2014-04-07",29,19.8,17.8,89.8989898989899,1,"8026x5080_106_4_14iv",8026,5080,"CC026","CC034","CC026xCC034"
610,"8026x8042_0006","8026x8042",6,"11_12ii",FALSE,"flu","2012-11-12",45,22.75,22.75,100,0,"8026x8042_6_11_12ii",8026,8042,"CC026","CC042","CC026xCC042"
611,"8026x8042_0007","8026x8042",7,"11_12ii",FALSE,"flu","2012-11-12",45,22,19,86.3636363636364,0,"8026x8042_7_11_12ii",8026,8042,"CC026","CC042","CC026xCC042"
612,"8026x8042_0008","8026x8042",8,"11_12ii",FALSE,"flu","2012-11-12",45,22.85,21,91.9037199124726,0,"8026x8042_8_11_12ii",8026,8042,"CC026","CC042","CC026xCC042"
43,"8026x8042_0035","8026x8042",35,"1_13i",FALSE,"flu","2013-01-21",15,24.6,22.3,90.650406504065,0,"8026x8042_35_1_13i",8026,8042,"CC026","CC042","CC026xCC042"
44,"8026x8042_0038","8026x8042",38,"1_13i",FALSE,"flu","2013-01-21",15,23.15,21.95,94.8164146868251,0,"8026x8042_38_1_13i",8026,8042,"CC026","CC042","CC026xCC042"
45,"8026x8042_0047","8026x8042",47,"1_13i",FALSE,"flu","2013-01-21",15,24,21.85,91.0416666666667,0,"8026x8042_47_1_13i",8026,8042,"CC026","CC042","CC026xCC042"
42,"8026x8042_0060","8026x8042",60,"1_13i",FALSE,"flu","2013-01-21",15,22.9,21.2,92.5764192139738,0,"8026x8042_60_1_13i",8026,8042,"CC026","CC042","CC026xCC042"
8466,"8027x477_0101","8027x477",101,"03_16iii",FALSE,"flu","2016-03-07",29,18.6,18.1,97.3118279569892,1,"8027x477_101_03_16iii",8027,477,"CC027","CC036","CC027xCC036"
8467,"8027x477_0102","8027x477",102,"03_16iii",FALSE,"flu","2016-03-07",29,17.2,16.9,98.2558139534884,1,"8027x477_102_03_16iii",8027,477,"CC027","CC036","CC027xCC036"
8468,"8027x477_0103","8027x477",103,"03_16iii",FALSE,"flu","2016-03-07",29,15.6,14.9,95.5128205128205,1,"8027x477_103_03_16iii",8027,477,"CC027","CC036","CC027xCC036"
1594,"8027x8045_0064","8027x8045",64,"4_15iv",FALSE,"flu","2015-04-20",7,20.5,19.4,94.6341463414634,0,"8027x8045_64_4_15iv",8027,8045,"CC027","CC045","CC027xCC045"
1595,"8027x8045_0065","8027x8045",65,"4_15iv",FALSE,"flu","2015-04-20",7,22,21.1,95.9090909090909,0,"8027x8045_65_4_15iv",8027,8045,"CC027","CC045","CC027xCC045"
1596,"8027x8045_0068","8027x8045",68,"4_15iv",FALSE,"flu","2015-04-20",7,21.2,21.3,100.471698113208,0,"8027x8045_68_4_15iv",8027,8045,"CC027","CC045","CC027xCC045"
1841,"8027x8045_0090","8027x8045",90,"5_15v",FALSE,"flu","2015-05-18",10,20.8,20.1,96.6346153846154,0,"8027x8045_90_5_15v",8027,8045,"CC027","CC045","CC027xCC045"
1842,"8027x8045_0091","8027x8045",91,"5_15v",FALSE,"flu","2015-05-18",10,20.5,19.9,97.0731707317073,0,"8027x8045_91_5_15v",8027,8045,"CC027","CC045","CC027xCC045"
1843,"8027x8045_0097","8027x8045",97,"5_15v",FALSE,"flu","2015-05-18",10,18.6,16.7,89.7849462365591,0,"8027x8045_97_5_15v",8027,8045,"CC027","CC045","CC027xCC045"
1844,"8027x8045_0098","8027x8045",98,"5_15v",FALSE,"flu","2015-05-18",10,18.8,18.1,96.2765957446809,0,"8027x8045_98_5_15v",8027,8045,"CC027","CC045","CC027xCC045"
1845,"8027x8045_0099","8027x8045",99,"5_15v",FALSE,"flu","2015-05-18",10,18.4,17.5,95.1086956521739,0,"8027x8045_99_5_15v",8027,8045,"CC027","CC045","CC027xCC045"
1846,"8027x8045_0104","8027x8045",104,"5_15v",FALSE,"flu","2015-05-18",15,18.3,19.6,107.103825136612,0,"8027x8045_104_5_15v",8027,8045,"CC027","CC045","CC027xCC045"
1847,"8027x8045_0105","8027x8045",105,"5_15v",FALSE,"flu","2015-05-18",15,20.8,19.8,95.1923076923077,0,"8027x8045_105_5_15v",8027,8045,"CC027","CC045","CC027xCC045"
1848,"8027x8045_0109","8027x8045",109,"5_15v",FALSE,"flu","2015-05-18",15,20.6,20,97.0873786407767,0,"8027x8045_109_5_15v",8027,8045,"CC027","CC045","CC027xCC045"
2382,"8027x8045_0138","8027x8045",138,"7_15vii",FALSE,"flu","2015-07-20",45,20.4,19.3,94.6078431372549,0,"8027x8045_138_7_15vii",8027,8045,"CC027","CC045","CC027xCC045"
2383,"8027x8045_0139","8027x8045",139,"7_15vii",FALSE,"flu","2015-07-20",45,23,19.7,85.6521739130435,0,"8027x8045_139_7_15vii",8027,8045,"CC027","CC045","CC027xCC045"
2384,"8027x8045_0141","8027x8045",141,"7_15vii",FALSE,"flu","2015-07-20",45,20.8,19.1,91.8269230769231,0,"8027x8045_141_7_15vii",8027,8045,"CC027","CC045","CC027xCC045"
2667,"8033x16768_0004","8033x16768",4,"8_15viii",FALSE,"flu","2015-08-17",10,23.5,21.5,91.4893617021277,0,"8033x16768_4_8_15viii",8033,16768,"CC033","CC068","CC033xCC068"
2670,"8033x16768_0006","8033x16768",6,"8_15viii",FALSE,"flu","2015-08-17",15,20.4,20.5,100.490196078431,0,"8033x16768_6_8_15viii",8033,16768,"CC033","CC068","CC033xCC068"
2688,"8033x16768_0007","8033x16768",7,"8_15viii",FALSE,"flu","2015-08-17",7,22.5,22,97.7777777777778,0,"8033x16768_7_8_15viii",8033,16768,"CC033","CC068","CC033xCC068"
2668,"8033x16768_0009","8033x16768",9,"8_15viii",FALSE,"flu","2015-08-17",10,22.4,22.3,99.5535714285714,0,"8033x16768_9_8_15viii",8033,16768,"CC033","CC068","CC033xCC068"
2671,"8033x16768_0011","8033x16768",11,"8_15viii",FALSE,"flu","2015-08-17",15,23.9,23.5,98.326359832636,0,"8033x16768_11_8_15viii",8033,16768,"CC033","CC068","CC033xCC068"
2689,"8033x16768_0012","8033x16768",12,"8_15viii",FALSE,"flu","2015-08-17",7,21.7,22.8,105.069124423963,0,"8033x16768_12_8_15viii",8033,16768,"CC033","CC068","CC033xCC068"
2669,"8033x16768_0014","8033x16768",14,"8_15viii",FALSE,"flu","2015-08-17",10,21.8,20.8,95.4128440366973,0,"8033x16768_14_8_15viii",8033,16768,"CC033","CC068","CC033xCC068"
2672,"8033x16768_0016","8033x16768",16,"8_15viii",FALSE,"flu","2015-08-17",15,21.1,22.6,107.109004739336,0,"8033x16768_16_8_15viii",8033,16768,"CC033","CC068","CC033xCC068"
2690,"8033x16768_0020","8033x16768",20,"8_15viii",FALSE,"flu","2015-08-17",7,21.1,20.4,96.6824644549763,0,"8033x16768_20_8_15viii",8033,16768,"CC033","CC068","CC033xCC068"
2691,"8033x16768_0021","8033x16768",21,"8_15viii",FALSE,"flu","2015-08-17",7,22.8,22.8,100,0,"8033x16768_21_8_15viii",8033,16768,"CC033","CC068","CC033xCC068"
2882,"8033x16768_0049","8033x16768",49,"9_15ix",FALSE,"flu","2015-09-21",45,25.7,22.2,86.3813229571984,0,"8033x16768_49_9_15ix",8033,16768,"CC033","CC068","CC033xCC068"
2883,"8033x16768_0050","8033x16768",50,"9_15ix",FALSE,"flu","2015-09-21",45,19.9,16.1,80.9045226130653,0,"8033x16768_50_9_15ix",8033,16768,"CC033","CC068","CC033xCC068"
2884,"8033x16768_0051","8033x16768",51,"9_15ix",FALSE,"flu","2015-09-21",45,21.7,22.6,104.147465437788,0,"8033x16768_51_9_15ix",8033,16768,"CC033","CC068","CC033xCC068"
6123,"8033x16768_0069","8033x16768",69,"09_15xi",FALSE,"flu","2015-09-07",29,18.7,18.9,101.069518716578,1,"8033x16768_69_09_15xi",8033,16768,"CC033","CC068","CC033xCC068"
6124,"8033x16768_0073","8033x16768",73,"09_15xi",FALSE,"flu","2015-09-07",29,20.2,19.9,98.5148514851485,1,"8033x16768_73_09_15xi",8033,16768,"CC033","CC068","CC033xCC068"
6125,"8033x16768_0074","8033x16768",74,"09_15xi",FALSE,"flu","2015-09-07",29,20.4,21.1,103.43137254902,1,"8033x16768_74_09_15xi",8033,16768,"CC033","CC068","CC033xCC068"
2885,"8033x16768_0109","8033x16768",109,"9_15ix",FALSE,"flu","2015-09-21",7,23.1,23.6,102.164502164502,0,"8033x16768_109_9_15ix",8033,16768,"CC033","CC068","CC033xCC068"
2886,"8033x16768_0110","8033x16768",110,"9_15ix",FALSE,"flu","2015-09-21",7,19.8,21.2,107.070707070707,0,"8033x16768_110_9_15ix",8033,16768,"CC033","CC068","CC033xCC068"
2887,"8033x16768_0118","8033x16768",118,"9_15ix",FALSE,"flu","2015-09-21",7,20.1,21.8,108.457711442786,0,"8033x16768_118_9_15ix",8033,16768,"CC033","CC068","CC033xCC068"
2888,"8033x16768_0119","8033x16768",119,"9_15ix",FALSE,"flu","2015-09-21",7,21.2,22.9,108.018867924528,0,"8033x16768_119_9_15ix",8033,16768,"CC033","CC068","CC033xCC068"
2889,"8033x16768_0127","8033x16768",127,"9_15ix",FALSE,"flu","2015-09-21",7,19.2,20.7,107.8125,0,"8033x16768_127_9_15ix",8033,16768,"CC033","CC068","CC033xCC068"
476,"8033x5346_0029","8033x5346",29,"10_14x",FALSE,"flu","2014-10-20",45,20.3,17.5,86.2068965517241,0,"8033x5346_29_10_14x",8033,5346,"CC033","CC046","CC033xCC046"
477,"8033x5346_0034","8033x5346",34,"10_14x",FALSE,"flu","2014-10-20",45,19.6,17.2,87.7551020408163,0,"8033x5346_34_10_14x",8033,5346,"CC033","CC046","CC033xCC046"
478,"8033x5346_0038","8033x5346",38,"10_14x",FALSE,"flu","2014-10-20",45,20.8,20.1,96.6346153846154,0,"8033x5346_38_10_14x",8033,5346,"CC033","CC046","CC033xCC046"
720,"8033x5346_0049","8033x5346",49,"11_14xi",FALSE,"flu","2014-11-17",7,21.3,21.1,99.0610328638498,0,"8033x5346_49_11_14xi",8033,5346,"CC033","CC046","CC033xCC046"
721,"8033x5346_0050","8033x5346",50,"11_14xi",FALSE,"flu","2014-11-17",7,22.5,20.9,92.8888888888889,0,"8033x5346_50_11_14xi",8033,5346,"CC033","CC046","CC033xCC046"
722,"8033x5346_0055","8033x5346",55,"11_14xi",FALSE,"flu","2014-11-17",7,21.4,22.5,105.140186915888,0,"8033x5346_55_11_14xi",8033,5346,"CC033","CC046","CC033xCC046"
723,"8033x5346_0056","8033x5346",56,"11_14xi",FALSE,"flu","2014-11-17",7,22.6,20.2,89.3805309734513,0,"8033x5346_56_11_14xi",8033,5346,"CC033","CC046","CC033xCC046"
1338,"8033x5346_0118","8033x5346",118,"3_15iii",FALSE,"flu","2015-03-16",10,23.6,21.7,91.9491525423729,0,"8033x5346_118_3_15iii",8033,5346,"CC033","CC046","CC033xCC046"
1339,"8033x5346_0124","8033x5346",124,"3_15iii",FALSE,"flu","2015-03-16",10,22.5,20.4,90.6666666666667,0,"8033x5346_124_3_15iii",8033,5346,"CC033","CC046","CC033xCC046"
1340,"8033x5346_0127","8033x5346",127,"3_15iii",FALSE,"flu","2015-03-16",10,18.5,16.3,88.1081081081081,0,"8033x5346_127_3_15iii",8033,5346,"CC033","CC046","CC033xCC046"
1597,"8033x5346_0141","8033x5346",141,"4_15iv",FALSE,"flu","2015-04-20",15,21.6,20.3,93.9814814814815,0,"8033x5346_141_4_15iv",8033,5346,"CC033","CC046","CC033xCC046"
1598,"8033x5346_0142","8033x5346",142,"4_15iv",FALSE,"flu","2015-04-20",15,22.2,19.7,88.7387387387387,0,"8033x5346_142_4_15iv",8033,5346,"CC033","CC046","CC033xCC046"
1599,"8033x5346_0144","8033x5346",144,"4_15iv",FALSE,"flu","2015-04-20",15,22,20.9,95,0,"8033x5346_144_4_15iv",8033,5346,"CC033","CC046","CC033xCC046"
1600,"8033x5346_0145","8033x5346",145,"4_15iv",FALSE,"flu","2015-04-20",15,21.7,20,92.1658986175115,0,"8033x5346_145_4_15iv",8033,5346,"CC033","CC046","CC033xCC046"
2385,"8033x5346_0179","8033x5346",179,"7_15vii",FALSE,"flu","2015-07-20",7,22.4,20.3,90.625,0,"8033x5346_179_7_15vii",8033,5346,"CC033","CC046","CC033xCC046"
2386,"8033x5346_0180","8033x5346",180,"7_15vii",FALSE,"flu","2015-07-20",7,22.4,22.4,100,0,"8033x5346_180_7_15vii",8033,5346,"CC033","CC046","CC033xCC046"
2387,"8033x5346_0181","8033x5346",181,"7_15vii",FALSE,"flu","2015-07-20",7,22,20.6,93.6363636363636,0,"8033x5346_181_7_15vii",8033,5346,"CC033","CC046","CC033xCC046"
2388,"8033x5346_0183","8033x5346",183,"7_15vii",FALSE,"flu","2015-07-20",7,21.2,19.6,92.4528301886793,0,"8033x5346_183_7_15vii",8033,5346,"CC033","CC046","CC033xCC046"
1614,"8034x8043_0012","8034x8043",12,"4_15iv",FALSE,"flu","2015-04-20",7,21.5,21.2,98.6046511627907,0,"8034x8043_12_4_15iv",8034,8043,"CC030","CC023","CC030xCC023"
1615,"8034x8043_0032","8034x8043",32,"4_15iv",FALSE,"flu","2015-04-20",7,21.8,19.9,91.2844036697248,0,"8034x8043_32_4_15iv",8034,8043,"CC030","CC023","CC030xCC023"
1601,"8034x8043_0036","8034x8043",36,"4_15iv",FALSE,"flu","2015-04-20",10,20.7,19.7,95.1690821256039,0,"8034x8043_36_4_15iv",8034,8043,"CC030","CC023","CC030xCC023"
1616,"8034x8043_0038","8034x8043",38,"4_15iv",FALSE,"flu","2015-04-20",7,20.9,20.5,98.0861244019139,0,"8034x8043_38_4_15iv",8034,8043,"CC030","CC023","CC030xCC023"
1602,"8034x8043_0046","8034x8043",46,"4_15iv",FALSE,"flu","2015-04-20",10,17.9,17.5,97.7653631284916,0,"8034x8043_46_4_15iv",8034,8043,"CC030","CC023","CC030xCC023"
1603,"8034x8043_0047","8034x8043",47,"4_15iv",FALSE,"flu","2015-04-20",10,22.9,21.9,95.6331877729258,0,"8034x8043_47_4_15iv",8034,8043,"CC030","CC023","CC030xCC023"
4345,"8034x8043_0084","8034x8043",84,"6_15vi",FALSE,"flu","2015-06-01",29,22.6,21.4,94.6902654867257,1,"8034x8043_84_6_15vi",8034,8043,"CC030","CC023","CC030xCC023"
4346,"8034x8043_0085","8034x8043",85,"6_15vi",FALSE,"flu","2015-06-01",29,22.9,22.4,97.8165938864629,1,"8034x8043_85_6_15vi",8034,8043,"CC030","CC023","CC030xCC023"
4347,"8034x8043_0086","8034x8043",86,"6_15vi",FALSE,"flu","2015-06-01",29,21.6,20.9,96.7592592592593,1,"8034x8043_86_6_15vi",8034,8043,"CC030","CC023","CC030xCC023"
2119,"8034x8043_0089","8034x8043",89,"6_15vi",FALSE,"flu","2015-06-15",45,21.3,20.8,97.6525821596244,0,"8034x8043_89_6_15vi",8034,8043,"CC030","CC023","CC030xCC023"
2120,"8034x8043_0096","8034x8043",96,"6_15vi",FALSE,"flu","2015-06-15",45,20.3,20.9,102.955665024631,0,"8034x8043_96_6_15vi",8034,8043,"CC030","CC023","CC030xCC023"
2121,"8034x8043_0097","8034x8043",97,"6_15vi",FALSE,"flu","2015-06-15",45,20.1,19.8,98.5074626865672,0,"8034x8043_97_6_15vi",8034,8043,"CC030","CC023","CC030xCC023"
2107,"8034x8043_0104","8034x8043",104,"6_15vi",FALSE,"flu","2015-06-15",15,17.1,18.9,110.526315789474,0,"8034x8043_104_6_15vi",8034,8043,"CC030","CC023","CC030xCC023"
2108,"8034x8043_0105","8034x8043",105,"6_15vi",FALSE,"flu","2015-06-15",15,19.2,20,104.166666666667,0,"8034x8043_105_6_15vi",8034,8043,"CC030","CC023","CC030xCC023"
2109,"8034x8043_0107","8034x8043",107,"6_15vi",FALSE,"flu","2015-06-15",15,19.3,17.3,89.6373056994819,0,"8034x8043_107_6_15vi",8034,8043,"CC030","CC023","CC030xCC023"
2393,"8034x8043_0119","8034x8043",119,"7_15vii",FALSE,"flu","2015-07-20",7,21.9,22.4,102.283105022831,0,"8034x8043_119_7_15vii",8034,8043,"CC030","CC023","CC030xCC023"
2394,"8034x8043_0120","8034x8043",120,"7_15vii",FALSE,"flu","2015-07-20",7,21.8,22.7,104.128440366972,0,"8034x8043_120_7_15vii",8034,8043,"CC030","CC023","CC030xCC023"
2395,"8034x8043_0121","8034x8043",121,"7_15vii",FALSE,"flu","2015-07-20",7,21.8,22.3,102.293577981651,0,"8034x8043_121_7_15vii",8034,8043,"CC030","CC023","CC030xCC023"
2396,"8034x8043_0122","8034x8043",122,"7_15vii",FALSE,"flu","2015-07-20",7,22.1,23.2,104.977375565611,0,"8034x8043_122_7_15vii",8034,8043,"CC030","CC023","CC030xCC023"
2389,"8034x8043_0123","8034x8043",123,"7_15vii",FALSE,"flu","2015-07-20",45,21.4,21.3,99.5327102803738,0,"8034x8043_123_7_15vii",8034,8043,"CC030","CC023","CC030xCC023"
2390,"8034x8043_0124","8034x8043",124,"7_15vii",FALSE,"flu","2015-07-20",45,21.2,20.4,96.2264150943396,0,"8034x8043_124_7_15vii",8034,8043,"CC030","CC023","CC030xCC023"
2391,"8034x8043_0125","8034x8043",125,"7_15vii",FALSE,"flu","2015-07-20",45,19.4,19.1,98.4536082474227,0,"8034x8043_125_7_15vii",8034,8043,"CC030","CC023","CC030xCC023"
2392,"8034x8043_0129","8034x8043",129,"7_15vii",FALSE,"flu","2015-07-20",45,17.4,17.3,99.4252873563218,0,"8034x8043_129_7_15vii",8034,8043,"CC030","CC023","CC030xCC023"
1016,"8034x8048_0075","8034x8048",75,"2_14ii",FALSE,"flu","2014-02-19",10,18.8,18.2,96.8085106382979,0,"8034x8048_75_2_14ii",8034,8048,"CC030","CC061","CC030xCC061"
1017,"8034x8048_0077","8034x8048",77,"2_14ii",FALSE,"flu","2014-02-19",10,20.95,20.5,97.8520286396181,0,"8034x8048_77_2_14ii",8034,8048,"CC030","CC061","CC030xCC061"
1018,"8034x8048_0078","8034x8048",78,"2_14ii",FALSE,"flu","2014-02-19",10,21.9,23.6,107.762557077626,0,"8034x8048_78_2_14ii",8034,8048,"CC030","CC061","CC030xCC061"
1019,"8034x8048_0082","8034x8048",82,"2_14ii",FALSE,"flu","2014-02-19",7,19.35,20.5,105.94315245478,0,"8034x8048_82_2_14ii",8034,8048,"CC030","CC061","CC030xCC061"
1020,"8034x8048_0083","8034x8048",83,"2_14ii",FALSE,"flu","2014-02-19",7,19.75,20.6,104.303797468354,0,"8034x8048_83_2_14ii",8034,8048,"CC030","CC061","CC030xCC061"
1021,"8034x8048_0084","8034x8048",84,"2_14ii",FALSE,"flu","2014-02-19",7,19,20.05,105.526315789474,0,"8034x8048_84_2_14ii",8034,8048,"CC030","CC061","CC030xCC061"
1022,"8034x8048_0087","8034x8048",87,"2_14ii",FALSE,"flu","2014-02-19",7,18.5,18.35,99.1891891891892,0,"8034x8048_87_2_14ii",8034,8048,"CC030","CC061","CC030xCC061"
3533,"8034x8048_0104","8034x8048",104,"3_14iii",FALSE,"flu","2014-03-03",29,19.7,19.4,98.4771573604061,1,"8034x8048_104_3_14iii",8034,8048,"CC030","CC061","CC030xCC061"
3534,"8034x8048_0105","8034x8048",105,"3_14iii",FALSE,"flu","2014-03-03",29,20.2,18.8,93.0693069306931,1,"8034x8048_105_3_14iii",8034,8048,"CC030","CC061","CC030xCC061"
3535,"8034x8048_0106","8034x8048",106,"3_14iii",FALSE,"flu","2014-03-03",29,19.4,18.5,95.3608247422681,1,"8034x8048_106_3_14iii",8034,8048,"CC030","CC061","CC030xCC061"
1234,"8034x8048_0145","8034x8048",145,"3_14iii",FALSE,"flu","2014-03-17",45,19.85,18.4,92.6952141057934,0,"8034x8048_145_3_14iii",8034,8048,"CC030","CC061","CC030xCC061"
1235,"8034x8048_0146","8034x8048",146,"3_14iii",FALSE,"flu","2014-03-17",45,18.75,19.9,106.133333333333,0,"8034x8048_146_3_14iii",8034,8048,"CC030","CC061","CC030xCC061"
1236,"8034x8048_0147","8034x8048",147,"3_14iii",FALSE,"flu","2014-03-17",45,18.85,20.5,108.753315649867,0,"8034x8048_147_3_14iii",8034,8048,"CC030","CC061","CC030xCC061"
1237,"8034x8048_0148","8034x8048",148,"3_14iii",FALSE,"flu","2014-03-17",45,19.7,20.3,103.045685279188,0,"8034x8048_148_3_14iii",8034,8048,"CC030","CC061","CC030xCC061"
1222,"8034x8048_0155","8034x8048",155,"3_14iii",FALSE,"flu","2014-03-17",15,18.45,18.9,102.439024390244,0,"8034x8048_155_3_14iii",8034,8048,"CC030","CC061","CC030xCC061"
1223,"8034x8048_0156","8034x8048",156,"3_14iii",FALSE,"flu","2014-03-17",15,18.5,19.15,103.513513513514,0,"8034x8048_156_3_14iii",8034,8048,"CC030","CC061","CC030xCC061"
1224,"8034x8048_0165","8034x8048",165,"3_14iii",FALSE,"flu","2014-03-17",15,19.9,19.5,97.9899497487437,0,"8034x8048_165_3_14iii",8034,8048,"CC030","CC061","CC030xCC061"
8573,"8036x15489_0056","8036x15489",56,"05_16v",FALSE,"flu","2016-05-09",29,25.5,19.8,77.6470588235294,1,"8036x15489_56_05_16v",8036,15489,"CC008","CC009","CC008xCC009"
8574,"8036x15489_0061","8036x15489",61,"05_16v",FALSE,"flu","2016-05-09",29,24.2,18.9,78.099173553719,1,"8036x15489_61_05_16v",8036,15489,"CC008","CC009","CC008xCC009"
8576,"8036x15489_0070","8036x15489",70,"05_16v",FALSE,"flu","2016-05-09",29,28.6,22.8,79.7202797202797,1,"8036x15489_70_05_16v",8036,15489,"CC008","CC009","CC008xCC009"
1347,"8036x18018_0048","8036x18018",48,"3_15iii",FALSE,"flu","2015-03-16",7,23.7,17.5,73.8396624472574,0,"8036x18018_48_3_15iii",8036,18018,"CC008","CC010","CC008xCC010"
1348,"8036x18018_0049","8036x18018",49,"3_15iii",FALSE,"flu","2015-03-16",7,24.1,23.4,97.0954356846473,0,"8036x18018_49_3_15iii",8036,18018,"CC008","CC010","CC008xCC010"
1349,"8036x18018_0056","8036x18018",56,"3_15iii",FALSE,"flu","2015-03-16",7,28.3,20.3,71.7314487632509,0,"8036x18018_56_3_15iii",8036,18018,"CC008","CC010","CC008xCC010"
1341,"8036x18018_0057","8036x18018",57,"3_15iii",FALSE,"flu","2015-03-16",15,27.1,20.7,76.3837638376384,0,"8036x18018_57_3_15iii",8036,18018,"CC008","CC010","CC008xCC010"
1342,"8036x18018_0061","8036x18018",61,"3_15iii",FALSE,"flu","2015-03-16",15,29.1,22,75.6013745704467,0,"8036x18018_61_3_15iii",8036,18018,"CC008","CC010","CC008xCC010"
1343,"8036x18018_0062","8036x18018",62,"3_15iii",FALSE,"flu","2015-03-16",15,27.8,21.7,78.0575539568345,0,"8036x18018_62_3_15iii",8036,18018,"CC008","CC010","CC008xCC010"
1617,"8036x18018_0078","8036x18018",78,"4_15iv",FALSE,"flu","2015-04-20",10,30.5,25.9,84.9180327868852,0,"8036x18018_78_4_15iv",8036,18018,"CC008","CC010","CC008xCC010"
